id,Exposure
UKB-b:2275,Diagnoses - main ICD10: F32.8 Other depressive episodes || id:UKB-b:2275
UKB-b:2276,Diagnoses - main ICD10: J93.8 Other pneumothorax || id:UKB-b:2276
UKB-b:2277,Diagnoses - secondary ICD10: K38.1 Appendicular concretions || id:UKB-b:2277
UKB-b:2278,External causes: W60.0 Home || id:UKB-b:2278
UKB-b:2279,Operative procedures - secondary OPCS: Z86.1 Midtarsal joint || id:UKB-b:2279
UKB-b:2280,Diagnoses - main ICD10: N76.4 Abscess of vulva || id:UKB-b:2280
UKB-b:2281,Diagnoses - secondary ICD10: Z72.4 Inappropriate diet and eating habits || id:UKB-b:2281
UKB-b:2282,Diagnoses - secondary ICD10: N05.1 Focal and segmental glomerular lesions || id:UKB-b:2282
UKB-b:2283,Diagnoses - main ICD10: E83.5 Disorders of calcium metabolism || id:UKB-b:2283
UKB-b:2284,"Diagnoses - main ICD10: C17.9 Small intestine,unspecified || id:UKB-b:2284"
UKB-b:2284,"Diagnoses - main ICD10: C17.9 Small intestine, unspecified || id:UKB-b:2284"
UKB-b:2286,Diagnoses - main ICD10: M22.2 Patellofemoral disorders || id:UKB-b:2286
UKB-b:2287,"Diagnoses - main ICD10: K92.9 Disease of digestive system,unspecified || id:UKB-b:2287"
UKB-b:2287,"Diagnoses - main ICD10: K92.9 Disease of digestive system, unspecified || id:UKB-b:2287"
UKB-b:2288,Diagnoses - main ICD10: S76.4 Injury of other and unspecified muscles and tendons at thigh level || id:UKB-b:2288
UKB-b:2289,"Diagnoses - secondary ICD10: O35.9 Maternal care for (suspected) foetal abnormality and damage,unspecified || id:UKB-b:2289"
UKB-b:2289,"Diagnoses - secondary ICD10: O35.9 Maternal care for (suspected) foetal abnormality and damage, unspecified || id:UKB-b:2289"
UKB-b:229,Diagnoses - secondary ICD10: T91.1 Sequelae of fracture of spine || id:UKB-b:229
UKB-b:2290,"Non-cancer illness code,self-reported: vocal cord polyp || id:UKB-b:2290"
UKB-b:2292,Diagnoses - secondary ICD10: K22.6 Gastro-oesophageal laceration-haemorrhage syndrome || id:UKB-b:2292
UKB-b:2293,Diagnoses - main ICD10: S56.3 Injury of extensor or abductor muscles and tendons of thumb at forearm level || id:UKB-b:2293
UKB-b:2296,Diagnoses - main ICD10: C81.1 Nodular sclerosis || id:UKB-b:2296
UKB-b:2297,Operative procedures - main OPCS: W26.4 Remanipulation of fracture of bone NEC || id:UKB-b:2297
UKB-b:2298,Diagnoses - secondary ICD10: M45.X9 Ankylosing spondylitis (Site unspecified) || id:UKB-b:2298
UKB-b:23,Operative procedures - secondary OPCS: Q05.1 Repair of cervix uteri NEC || id:UKB-b:23
UKB-b:230,Diagnoses - main ICD10: M65.44 Radial styloid tenosynovitis [de Quervain] (Hand) || id:UKB-b:230
UKB-b:2300,"Non-cancer illness code,self-reported: fracture skull / head || id:UKB-b:2300"
UKB-b:2300,"Non-cancer illness code, self-reported: fracture skull / head || id:UKB-b:2300"
UKB-b:2301,Treatment/medication code: cabren 2.5mg m/r tablet || id:UKB-b:2301
UKB-b:2302,"Diagnoses - secondary ICD10: R25.1 Tremor,unspecified || id:UKB-b:2302"
UKB-b:2302,"Diagnoses - secondary ICD10: R25.1 Tremor, unspecified || id:UKB-b:2302"
UKB-b:2304,Treatment/medication code: vitamin e product [ctsu] || id:UKB-b:2304
UKB-b:2305,"Non-cancer illness code,self-reported: pelvic inflammatory disease/ pid || id:UKB-b:2305"
UKB-b:2305,"Non-cancer illness code, self-reported: pelvic inflammatory disease/ pid || id:UKB-b:2305"
UKB-b:2306,"Diagnoses - main ICD10: D17.9 Benign lipomatous neoplasm,unspecified || id:UKB-b:2306"
UKB-b:2306,"Diagnoses - main ICD10: D17.9 Benign lipomatous neoplasm, unspecified || id:UKB-b:2306"
UKB-b:2307,"Diagnoses - main ICD10: C50.9 Breast,unspecified || id:UKB-b:2307"
UKB-b:2307,"Diagnoses - main ICD10: C50.9 Breast, unspecified || id:UKB-b:2307"
UKB-b:2308,"External causes: Y79.2 Prosthetic and other implants,materials and accessory devices || id:UKB-b:2308"
UKB-b:2308,"External causes: Y79.2 Prosthetic and other implants, materials and accessory devices || id:UKB-b:2308"
UKB-b:2309,"Non-cancer illness code,self-reported: dengue fever || id:UKB-b:2309"
UKB-b:2309,"Non-cancer illness code, self-reported: dengue fever || id:UKB-b:2309"
UKB-b:231,Operative procedures - main OPCS: W78.9 Unspecified release of contracture of joint || id:UKB-b:231
UKB-b:2310,Diagnoses - main ICD10: E10.0 With coma || id:UKB-b:2310
UKB-b:2311,Operative procedures - main OPCS: T28.3 Resuture of previous incision of anterior abdominal wall || id:UKB-b:2311
UKB-b:2312,"Diagnoses - main ICD9: 8134 Fracture of radius and ulna,lower end,closed || id:UKB-b:2312"
UKB-b:2312,"Diagnoses - main ICD9: 8134 Fracture of radius and ulna, lower end, closed || id:UKB-b:2312"
UKB-b:2313,Diagnoses - main ICD10: H16.8 Other keratitis || id:UKB-b:2313
UKB-b:2314,Operative procedures - main OPCS: M44.8 Other specified other therapeutic endoscopic operations on bladder || id:UKB-b:2314
UKB-b:2315,Diagnoses - main ICD10: M75.3 Calcific tendinitis of shoulder || id:UKB-b:2315
UKB-b:2318,Treatment/medication code: chlordiazepoxide || id:UKB-b:2318
UKB-b:2319,Diagnoses - main ICD10: N87.0 Mild cervical dysplasia || id:UKB-b:2319
UKB-b:232,Operative procedures - main OPCS: X59.9 Unspecified anaesthetic without surgery || id:UKB-b:232
UKB-b:2321,Operative procedures - main OPCS: M28.2 Endoscopic fragmentation of calculus of ureter NEC || id:UKB-b:2321
UKB-b:2322,Operative procedures - main OPCS: J40.4 Endoscopic retrograde removal of tubal prosthesis from bile duct || id:UKB-b:2322
UKB-b:2323,Operative procedures - main OPCS: M49.5 Injection of therapeutic substance into bladder wall || id:UKB-b:2323
UKB-b:2324,Diagnoses - secondary ICD9: V108 Personal history of other specified malignant neoplasm || id:UKB-b:2324
UKB-b:2325,"Diagnoses - main ICD10: F30.9 Manic episode,unspecified || id:UKB-b:2325"
UKB-b:2325,"Diagnoses - main ICD10: F30.9 Manic episode, unspecified || id:UKB-b:2325"
UKB-b:2326,Diagnoses - main ICD9: 71400 Rheumatoid arthritis (multiple sites) || id:UKB-b:2326
UKB-b:2327,Operative procedures - main OPCS: A76.3 Chemical destruction of lumbar sympathetic nerve || id:UKB-b:2327
UKB-b:2328,Operative procedures - secondary OPCS: G76.3 Open relief of obstruction of ileum NEC || id:UKB-b:2328
UKB-b:233,Operative procedures - secondary OPCS: M70.2 Perineal needle biopsy of prostate || id:UKB-b:233
UKB-b:2330,"External causes: Y04.2 School,other institution and public administrative area || id:UKB-b:2330"
UKB-b:2330,"External causes: Y04.2 School, other institution and public administrative area || id:UKB-b:2330"
UKB-b:2331,Diagnoses - secondary ICD10: S63.1 Dislocation finger || id:UKB-b:2331
UKB-b:2332,Treatment/medication code: transtec 35micrograms/hour transdermal patch || id:UKB-b:2332
UKB-b:2333,Diagnoses - main ICD10: G51.0 Bell's palsy || id:UKB-b:2333
UKB-b:2334,Doctor diagnosed idiopathic pulmonary fibrosis || id:UKB-b:2334
UKB-b:2335,Operative procedures - secondary OPCS: Z24.2 Larynx || id:UKB-b:2335
UKB-b:2336,Operative procedures - main OPCS: Q24.1 Salpingoophorectomy NEC || id:UKB-b:2336
UKB-b:2337,Operative procedures - main OPCS: G60.8 Other specified artificial opening into jejunum || id:UKB-b:2337
UKB-b:2339,Diagnoses - secondary ICD10: H15.0 Scleritis || id:UKB-b:2339
UKB-b:234,Operative procedures - secondary OPCS: M19.1 Construction of ileal conduit || id:UKB-b:234
UKB-b:2340,Operation code: nail surgery / nail removal || id:UKB-b:2340
UKB-b:2343,Diagnoses - secondary ICD9: 6238 Other specified noninflammatory disorders of vagina || id:UKB-b:2343
UKB-b:2344,"Non-cancer illness code,self-reported: post-traumatic stress disorder || id:UKB-b:2344"
UKB-b:2344,"Non-cancer illness code, self-reported: post-traumatic stress disorder || id:UKB-b:2344"
UKB-b:2346,Duration of moderate activity || id:UKB-b:2346
UKB-b:2347,"Diagnoses - secondary ICD10: M75.9 Shoulder lesion,unspecified || id:UKB-b:2347"
UKB-b:2347,"Diagnoses - secondary ICD10: M75.9 Shoulder lesion, unspecified || id:UKB-b:2347"
UKB-b:2350,Operative procedures - secondary OPCS: Z24.6 Lung || id:UKB-b:2350
UKB-b:2351,Diagnoses - main ICD10: S36.10 Injury of liver or gallbladder (without open wound into cavity) || id:UKB-b:2351
UKB-b:2352,Type of cancer: ICD10: C67.1 Dome of bladder || id:UKB-b:2352
UKB-b:2353,Diagnoses - main ICD10: T87.6 Other and unspecified complications of amputation stump || id:UKB-b:2353
UKB-b:2354,Treatment/medication code: novofem tablet || id:UKB-b:2354
UKB-b:2355,Diagnoses - secondary ICD10: I77.1 Stricture of artery || id:UKB-b:2355
UKB-b:2356,Operative procedures - secondary OPCS: Z59.9 Muscle of foot NEC || id:UKB-b:2356
UKB-b:2357,"Non-cancer illness code,self-reported: glomerulnephritis || id:UKB-b:2357"
UKB-b:2357,"Non-cancer illness code, self-reported: glomerulnephritis || id:UKB-b:2357"
UKB-b:2358,Treatment/medication code: climesse tablet || id:UKB-b:2358
UKB-b:2359,Diagnoses - secondary ICD10: W11.5 Trade and service area || id:UKB-b:2359
UKB-b:236,Diagnoses - main ICD10: G44.3 Chronic posttraumatic headache || id:UKB-b:236
UKB-b:2361,Diagnoses - main ICD10: N97.4 Female infertility associated with male factors || id:UKB-b:2361
UKB-b:2362,Operative procedures - main OPCS: E24.2 Endoscopic extirpation of lesion of pharynx NEC || id:UKB-b:2362
UKB-b:2363,Operative procedures - main OPCS: W70.2 Open excision of semilunar cartilage NEC || id:UKB-b:2363
UKB-b:2364,"Diagnoses - secondary ICD10: O10.0 Pre-existing essential hypertension complicating pregnancy,childbirth and the puerperium || id:UKB-b:2364"
UKB-b:2364,"Diagnoses - secondary ICD10: O10.0 Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium || id:UKB-b:2364"
UKB-b:2366,External causes: Y04.4 Street and highway || id:UKB-b:2366
UKB-b:2367,Treatment/medication code: atazanavir || id:UKB-b:2367
UKB-b:2369,Treatment/medication code: kliovance 1mg/0.5mg tablet || id:UKB-b:2369
UKB-b:237,Operative procedures - secondary OPCS: Y57.5 Harvest of axial pattern flap of skin from inferior epigastric region || id:UKB-b:237
UKB-b:2370,PCT where patients GP was registered: NORTH PETERBOROUGH PCT || id:UKB-b:2370
UKB-b:2371,Diagnoses - secondary ICD10: J30.1 Allergic rhinitis due to pollen || id:UKB-b:2371
UKB-b:2372,Diagnoses - secondary ICD10: N30.3 Trigonitis || id:UKB-b:2372
UKB-b:2373,Diagnoses - secondary ICD10: Z88.7 Personal history of allergy to serum and vaccine || id:UKB-b:2373
UKB-b:2374,Diagnoses - secondary ICD10: S52.00 Fracture of upper end of ulna (closed) || id:UKB-b:2374
UKB-b:2377,Operative procedures - main OPCS: B08.6 Partial thyroidectomy NEC || id:UKB-b:2377
UKB-b:2378,Treatment/medication code: camcolit 250 tablet || id:UKB-b:2378
UKB-b:2379,Treatment/medication code: isoniazid || id:UKB-b:2379
UKB-b:238,Operative procedures - main OPCS: X82.4 Primary pulmonary hypertension drugs Band 4 || id:UKB-b:238
UKB-b:2380,Operative procedures - main OPCS: C19.1 Drainage of lesion of eyelid || id:UKB-b:2380
UKB-b:2381,Operative procedures - main OPCS: T42.2 Endoscopic destruction of lesion of peritoneum || id:UKB-b:2381
UKB-b:2382,Diagnoses - main ICD9: 71409 Rheumatoid arthritis (site unspecified) || id:UKB-b:2382
UKB-b:2383,Diagnoses - main ICD9: 72956 Pain in limb (lower leg) || id:UKB-b:2383
UKB-b:2384,External causes: W14.9 Unspecified place || id:UKB-b:2384
UKB-b:2385,Treatment/medication code: rynacrom 2% nasal drops || id:UKB-b:2385
UKB-b:2386,Diagnoses - main ICD10: I65.0 Occlusion and stenosis of vertebral artery || id:UKB-b:2386
UKB-b:2387,"Diagnoses - secondary ICD9: 6256 Stress incontinence,female || id:UKB-b:2387"
UKB-b:2387,"Diagnoses - secondary ICD9: 6256 Stress incontinence, female || id:UKB-b:2387"
UKB-b:2388,Diagnoses - secondary ICD10: X60.8 Other specified place || id:UKB-b:2388
UKB-b:239,Operative procedures - main OPCS: P13.8 Other specified other operations on female perineum || id:UKB-b:239
UKB-b:2390,Diagnoses - main ICD10: M25.52 Pain in joint (Upper arm) || id:UKB-b:2390
UKB-b:2391,Diagnoses - secondary ICD10: Z74.2 Need for assistance at home and no other household member able to render care || id:UKB-b:2391
UKB-b:2392,Diagnoses - main ICD10: R90.0 Intracranial space-occupying lesion || id:UKB-b:2392
UKB-b:2393,"Never eat eggs,dairy,wheat,sugar: I eat all of the above || id:UKB-b:2393"
UKB-b:2393,"Never eat eggs, dairy, wheat, sugar: I eat all of the above || id:UKB-b:2393"
UKB-b:2394,Treatment/medication code: senokot hi-fibre lemon 3.5g/sachet s/f granules || id:UKB-b:2394
UKB-b:2395,"Diagnoses - main ICD10: D47.9 Neoplasm of uncertain or unknown behaviour of lymphoid,haematopoietic and related tissue,unspecified || id:UKB-b:2395"
UKB-b:2395,"Diagnoses - main ICD10: D47.9 Neoplasm of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue, unspecified || id:UKB-b:2395"
UKB-b:2396,Operative procedures - secondary OPCS: H49.1 Cauterisation of lesion of anus || id:UKB-b:2396
UKB-b:2397,Operative procedures - secondary OPCS: Y74.4 Thoracoscopic video-assisted approach to thoracic cavity || id:UKB-b:2397
UKB-b:2398,Operative procedures - secondary OPCS: U16.2 Magnetic resonance cholangiopancreatography || id:UKB-b:2398
UKB-b:2399,"Destinations on discharge from hospital (recoded): Transfer to other NHS provider: General ward,young physically disabled,A&E || id:UKB-b:2399"
UKB-b:2399,"Destinations on discharge from hospital (recoded): Transfer to other NHS provider: General ward, young physically disabled, A&E || id:UKB-b:2399"
UKB-b:24,Treatment/medication code: beclomethasone dipropionate+salbutamol || id:UKB-b:24
UKB-b:240,Operative procedures - secondary OPCS: G47.8 Other specified intubation of stomach || id:UKB-b:240
UKB-b:2401,Diagnoses - main ICD10: S72.20 Subtrochanteric fracture (closed) || id:UKB-b:2401
UKB-b:2402,Treatment/medication code: neoral 10mg capsule || id:UKB-b:2402
UKB-b:2403,Treatment/medication code: amiloride || id:UKB-b:2403
UKB-b:2404,Diagnoses - secondary ICD10: D04.4 Skin of scalp and neck || id:UKB-b:2404
UKB-b:2405,Operative procedures - main OPCS: X60.3 Rehabilitation assessment by unidisciplinary non-specialised team || id:UKB-b:2405
UKB-b:2406,Operative procedures - secondary OPCS: T90.8 Other specified contrast radiology of lymphatic tissue || id:UKB-b:2406
UKB-b:2407,"Diagnoses - secondary ICD10: N99.9 Postprocedural disorder of genito-urinary system,unspecified || id:UKB-b:2407"
UKB-b:2407,"Diagnoses - secondary ICD10: N99.9 Postprocedural disorder of genito-urinary system, unspecified || id:UKB-b:2407"
UKB-b:2408,Treatment/medication code: clodronate disodium || id:UKB-b:2408
UKB-b:2409,Diagnoses - main ICD10: H72.8 Other perforations of tympanic membrane || id:UKB-b:2409
UKB-b:241,Diagnoses - main ICD10: I87.2 Venous insufficiency (chronic) (peripheral) || id:UKB-b:241
UKB-b:2410,Type of cancer: ICD10: D04.2 Skin of ear and external auricular canal || id:UKB-b:2410
UKB-b:2411,Doctor diagnosed fibrosing alveolitis/unspecified alveolitis || id:UKB-b:2411
UKB-b:2412,Diagnoses - main ICD10: F50.0 Anorexia nervosa || id:UKB-b:2412
UKB-b:2413,Operative procedures - secondary OPCS: W78.8 Other specified release of contracture of joint || id:UKB-b:2413
UKB-b:2417,Diagnoses - main ICD10: L91.0 Keloid scar || id:UKB-b:2417
UKB-b:2418,"Contributory (secondary) causes of death: ICD10: M81.9 Osteoporosis,unspecified || id:UKB-b:2418"
UKB-b:2418,"Contributory (secondary) causes of death: ICD10: M81.9 Osteoporosis, unspecified || id:UKB-b:2418"
UKB-b:2419,Treatment/medication code: quinapril || id:UKB-b:2419
UKB-b:242,Operative procedures - main OPCS: S60.1 Dermabrasion of skin of head or neck || id:UKB-b:242
UKB-b:2420,Treatment/medication code: opticrom allergy eye drops || id:UKB-b:2420
UKB-b:2421,"Diagnoses - main ICD9: 7822 Localized superficial swelling,mass or lump || id:UKB-b:2421"
UKB-b:2421,"Diagnoses - main ICD9: 7822 Localized superficial swelling, mass or lump || id:UKB-b:2421"
UKB-b:2422,PCT where patients GP was registered: DAVENTRY AND SOUTH NORTHAMPTONSHIRE PCT || id:UKB-b:2422
UKB-b:2423,Operative procedures - secondary OPCS: R05.2 Percutaneous sampling of fetal blood || id:UKB-b:2423
UKB-b:2427,Operative procedures - main OPCS: W83.9 Unspecified therapeutic endoscopic operations on other articular cartilage || id:UKB-b:2427
UKB-b:2428,Operative procedures - secondary OPCS: G15.3 Fibreoptic endoscopic dilation of oesophagus NEC || id:UKB-b:2428
UKB-b:2429,Operative procedures - secondary OPCS: C16.4 Tarsorrhaphy NEC || id:UKB-b:2429
UKB-b:2430,Operative procedures - secondary OPCS: W76.1 Excision of ligament || id:UKB-b:2430
UKB-b:2432,Operative procedures - secondary OPCS: T30.1 Reopening of abdomen and re-exploration of intra-abdominal operation site and surgical arrest of postoperative bleeding || id:UKB-b:2432
UKB-b:2433,Diagnoses - main ICD10: M06.4 Inflammatory polyarthropathy || id:UKB-b:2433
UKB-b:2434,Diagnoses - main ICD10: Q83.1 Accessory breast || id:UKB-b:2434
UKB-b:2435,"Diagnoses - secondary ICD10: H70.9 Mastoiditis,unspecified || id:UKB-b:2435"
UKB-b:2435,"Diagnoses - secondary ICD10: H70.9 Mastoiditis, unspecified || id:UKB-b:2435"
UKB-b:2436,Diagnoses - secondary ICD10: M18.1 Other primary arthrosis of first carpometacarpal joint || id:UKB-b:2436
UKB-b:2437,Type of cancer: ICD10: C18.3 Hepatic flexure || id:UKB-b:2437
UKB-b:2438,Diagnoses - main ICD10: Q23.0 Congenital stenosis of aortic valve || id:UKB-b:2438
UKB-b:2439,Diagnoses - secondary ICD10: L52 Erythema nodosum || id:UKB-b:2439
UKB-b:244,Diagnoses - secondary ICD10: M79.80 Other specified soft tissue disorders (Multiple sites) || id:UKB-b:244
UKB-b:2442,Diagnoses - main ICD10: A41.1 Septicaemia due to other specified staphylococcus || id:UKB-b:2442
UKB-b:2443,Diagnoses - secondary ICD10: I42.2 Other hypertrophic cardiomyopathy || id:UKB-b:2443
UKB-b:2444,Operative procedures - secondary OPCS: S01.4 Browlift NEC || id:UKB-b:2444
UKB-b:2445,Operative procedures - secondary OPCS: H20.8 Other specified endoscopic extirpation of lesion of colon || id:UKB-b:2445
UKB-b:2446,Operative procedures - secondary OPCS: H62.5 Irrigation of bowel NEC || id:UKB-b:2446
UKB-b:2447,Treatment/medication code: salivix pastille || id:UKB-b:2447
UKB-b:2448,"Diagnoses - secondary ICD10: C95.9 Leukaemia,unspecified || id:UKB-b:2448"
UKB-b:2448,"Diagnoses - secondary ICD10: C95.9 Leukaemia, unspecified || id:UKB-b:2448"
UKB-b:2449,Diagnoses - secondary ICD10: E25.0 Congenital adrenogenital disorders associated with enzyme deficiency || id:UKB-b:2449
UKB-b:245,Diagnoses - main ICD10: G37.8 Other specified demyelinating diseases of central nervous system || id:UKB-b:245
UKB-b:2450,Diagnoses - secondary ICD10: M53.82 Other specified dorsopathies (Cervical region) || id:UKB-b:2450
UKB-b:2451,Diagnoses - secondary ICD10: S49.9 Unspecified injury of shoulder and upper arm || id:UKB-b:2451
UKB-b:2452,Diagnoses - secondary ICD10: H00.0 Hordeolum and other deep inflammation of eyelid || id:UKB-b:2452
UKB-b:2453,Operative procedures - main OPCS: Q41.3 Dye test of fallopian tube || id:UKB-b:2453
